ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
13465	"ENSMUSG00000064329.15"	"Scn1a"	chr2	-	66201362	66201442	66207651	66207738	66181257	66181570	66240205	66240408
13466	"ENSMUSG00000064329.15"	"Scn1a"	chr2	-	66201362	66201442	66241686	66241801	66181257	66181570	66271043	66271184
13467	"ENSMUSG00000064329.15"	"Scn1a"	chr2	-	66201362	66201442	66258513	66258632	66181257	66181570	66271043	66271184
13468	"ENSMUSG00000064329.15"	"Scn1a"	chr2	-	66241686	66241801	66258513	66258632	66181257	66181570	66271043	66271184
13469	"ENSMUSG00000034321.15"	"Exosc1"	chr19	-	41913627	41913678	41914970	41914999	41913149	41913234	41919794	41919869
13470	"ENSMUSG00000052566.9"	"Hook2"	chr8	+	85719812	85719863	85719952	85720048	85718005	85718078	85720203	85720271
13471	"ENSMUSG00000026211.19"	"Obsl1"	chr1	-	75465232	75465345	75466133	75466393	75464549	75464706	75467439	75467712
13472	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98768638	98768716	98771725	98771746	98767161	98767370	98776777	98776876
13473	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98786119	98786128	98787858	98787869	98784078	98784157	98790892	98791019
13474	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98786119	98786128	98787858	98787880	98784078	98784157	98790892	98791019
13475	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98786119	98786128	98787858	98787964	98784078	98784157	98790892	98791019
13476	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98810212	98810415	98817640	98817739	98808930	98809042	98818866	98818960
13477	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98810212	98810415	98817640	98817936	98808930	98809042	98818866	98818960
13478	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98817640	98817739	98817797	98817936	98810212	98810415	98818866	98818960
13479	"ENSMUSG00000051166.11"	"Eml5"	chr12	-	98817640	98817741	98817797	98817936	98810212	98810415	98818866	98818960
13480	"ENSMUSG00000041879.14"	"Ipo9"	chr1	-	135319492	135319673	135320624	135320779	135319233	135319382	135321873	135322100
13481	"ENSMUSG00000052726.17"	"Kcnt2"	chr1	+	140435416	140435587	140437121	140437351	140411862	140411971	140440558	140440772
13482	"ENSMUSG00000052726.17"	"Kcnt2"	chr1	+	140435416	140435587	140437183	140437351	140411862	140411971	140440558	140440772
13483	"ENSMUSG00000052726.17"	"Kcnt2"	chr1	+	140435437	140435587	140437183	140437351	140411862	140411971	140440558	140440772
13484	"ENSMUSG00000030770.16"	"Parva"	chr7	+	112100383	112100476	112125543	112125780	112027111	112027307	112143383	112143473
13485	"ENSMUSG00000021782.15"	"Dlg5"	chr14	-	24210312	24210405	24213467	24213517	24207802	24208822	24214098	24214202
13486	"ENSMUSG00000070871.11"	"Ccnyl1"	chr1	+	64743779	64743848	64747536	64747637	64741504	64741539	64750576	64750612
13487	"ENSMUSG00000030697.8"	"Ppp4c"	chr7	-	126387116	126387288	126387288	126387322	126386742	126386782	126387555	126388189
13488	"ENSMUSG00000030697.8"	"Ppp4c"	chr7	-	126387116	126387288	126387288	126387386	126386742	126386782	126387555	126388189
13489	"ENSMUSG00000030697.8"	"Ppp4c"	chr7	-	126387116	126387288	126387288	126387390	126386742	126386782	126387555	126388189
13490	"ENSMUSG00000063358.18"	"Mapk1"	chr16	+	16836243	16836339	16841315	16841432	16801430	16801603	16843889	16844004
13491	"ENSMUSG00000063358.18"	"Mapk1"	chr16	+	16853305	16853415	16856177	16856302	16844221	16844353	16861549	16865317
13492	"ENSMUSG00000039735.17"	"Fnbp1l"	chr3	-	122345784	122345799	122348685	122348810	122342804	122342914	122350060	122350219
13493	"ENSMUSG00000039735.17"	"Fnbp1l"	chr3	-	122345784	122345799	122350060	122350175	122342804	122342914	122351551	122351755
13494	"ENSMUSG00000053333.16"	"Dis3l2"	chr1	+	86719137	86719179	86740209	86740311	86688009	86688111	86748943	86749172
13495	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57354359	57354516	57359262	57359312	57353354	57353456	57375215	57375341
13496	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57359262	57359312	57375042	57375094	57358638	57358767	57375215	57375341
13497	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57359262	57359312	57375042	57375119	57358638	57358767	57375215	57375341
13498	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57359262	57359317	57375042	57375094	57358638	57358767	57375215	57375341
13499	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57359262	57359317	57375042	57375119	57358638	57358767	57375215	57375341
13500	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374734	57374973	57359262	57359317	57375215	57375341
13501	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374734	57375094	57359262	57359317	57375215	57375341
13502	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374734	57375119	57359262	57359317	57375215	57375341
13503	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374783	57374973	57359262	57359317	57375215	57375341
13504	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374783	57375094	57359262	57359317	57375215	57375341
13505	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374783	57375119	57359262	57359317	57375215	57375341
13506	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374793	57374973	57359262	57359317	57375215	57375341
13507	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374793	57375094	57359262	57359317	57375215	57375341
13508	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57374793	57375119	57359262	57359317	57375215	57375341
13509	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57375042	57375094	57359262	57359317	57375215	57375341
13510	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57375042	57375119	57359262	57359317	57375215	57375341
13511	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57375045	57375094	57359262	57359317	57375215	57375341
13512	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57375045	57375119	57359262	57359317	57375215	57375341
13513	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57372461	57372547	57375098	57375119	57359262	57359317	57375215	57375341
13514	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374734	57374973	57375042	57375094	57359262	57359317	57375215	57375341
13515	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374734	57374973	57375042	57375119	57359262	57359317	57375215	57375341
13516	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374734	57374973	57375045	57375094	57359262	57359317	57375215	57375341
13517	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374734	57374973	57375045	57375119	57359262	57359317	57375215	57375341
13518	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374734	57374973	57375098	57375119	57359262	57359317	57375215	57375341
13519	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374734	57375094	57375098	57375119	57359262	57359317	57375215	57375341
13520	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374783	57374973	57375042	57375094	57359262	57359317	57375215	57375341
13521	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374783	57374973	57375042	57375119	57359262	57359317	57375215	57375341
13522	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374783	57374973	57375045	57375094	57359262	57359317	57375215	57375341
13523	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374783	57374973	57375045	57375119	57359262	57359317	57375215	57375341
13524	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374783	57374973	57375098	57375119	57359262	57359317	57375215	57375341
13525	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374783	57375094	57375098	57375119	57359262	57359317	57375215	57375341
13526	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374793	57374973	57375042	57375094	57359262	57359317	57375215	57375341
13527	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374793	57374973	57375042	57375119	57359262	57359317	57375215	57375341
13528	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374793	57374973	57375045	57375094	57359262	57359317	57375215	57375341
13529	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374793	57374973	57375045	57375119	57359262	57359317	57375215	57375341
13530	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374793	57374973	57375098	57375119	57359262	57359317	57375215	57375341
13531	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57374793	57375094	57375098	57375119	57359262	57359317	57375215	57375341
13532	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57375042	57375094	57375098	57375119	57359262	57359317	57375215	57375341
13533	"ENSMUSG00000040722.8"	"Scamp5"	chr9	-	57375045	57375094	57375098	57375119	57359262	57359317	57375215	57375341
13534	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802024	115802186	115804268	115804345	115801476	115801531	115817655	115818083
13535	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802024	115802186	115804268	115804576	115801476	115801531	115817655	115818083
13536	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802024	115802186	115804270	115804576	115801476	115801531	115817655	115818083
13537	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802040	115802186	115804268	115804345	115801476	115801531	115817655	115818083
13538	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802040	115802186	115804268	115804576	115801476	115801531	115817655	115818083
13539	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802040	115802186	115804270	115804576	115801476	115801531	115817655	115818083
13540	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802141	115802186	115804268	115804345	115801476	115801531	115817655	115818083
13541	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802141	115802186	115804268	115804576	115801476	115801531	115817655	115818083
13542	"ENSMUSG00000027963.15"	"Extl2"	chr3	+	115802141	115802186	115804270	115804576	115801476	115801531	115817655	115818083
13543	"ENSMUSG00000035184.16"	"Fam124a"	chr14	+	62802486	62802615	62824601	62825335	62801936	62801968	62843321	62845935
13544	"ENSMUSG00000051177.17"	"Plcb1"	chr2	+	134707046	134707167	134823791	134823898	134655520	134655598	134830043	134831293
13545	"ENSMUSG00000051177.17"	"Plcb1"	chr2	+	135231871	135231950	135241168	135241263	135229717	135229804	135313972	135317178
13546	"ENSMUSG00000051177.17"	"Plcb1"	chr2	+	135231871	135231950	135265667	135265817	135229717	135229804	135313972	135317178
13547	"ENSMUSG00000051177.17"	"Plcb1"	chr2	+	135241168	135241263	135265667	135265817	135229717	135229804	135313972	135317178
13548	"ENSMUSG00000049971.18"	"Glt1d1"	chr5	+	127721393	127721531	127727746	127727852	127709325	127709415	127734150	127734202
13549	"ENSMUSG00000049971.18"	"Glt1d1"	chr5	+	127721393	127721531	127734150	127734202	127709325	127709415	127740405	127740442
13550	"ENSMUSG00000049971.18"	"Glt1d1"	chr5	+	127754245	127754364	127766900	127766944	127741715	127741772	127768053	127768174
13551	"ENSMUSG00000049971.18"	"Glt1d1"	chr5	+	127755154	127755204	127765018	127765083	127754268	127754364	127766900	127766944
13552	"ENSMUSG00000049971.18"	"Glt1d1"	chr5	+	127766904	127766944	127768053	127768174	127755154	127755204	127771290	127771389
13553	"ENSMUSG00000047216.9"	"Cdh19"	chr1	-	110886150	110886223	110900242	110900372	110882298	110882602	110904976	110905314
13554	"ENSMUSG00000023055.11"	"Calcoco1"	chr15	-	102617877	102617986	102618034	102618152	102617547	102617710	102618305	102618495
13555	"ENSMUSG00000019699.17"	"Akt3"	chr1	-	176894776	176894899	176906339	176906387	176886899	176887028	176907766	176907832
13556	"ENSMUSG00000019699.17"	"Akt3"	chr1	-	176936984	176937304	176958536	176958662	176930527	176930672	177076241	177076333
13557	"ENSMUSG00000019699.17"	"Akt3"	chr1	-	176958536	176958662	177037541	177037603	176937192	176937304	177076241	177076447
13558	"ENSMUSG00000019699.17"	"Akt3"	chr1	-	176972079	176972149	177037541	177037603	176958536	176958662	177076241	177076447
13559	"ENSMUSG00000032624.17"	"Eml4"	chr17	+	83689917	83690096	83710013	83710085	83658643	83658668	83717454	83717637
13560	"ENSMUSG00000032624.17"	"Eml4"	chr17	+	83689917	83690096	83710052	83710085	83658643	83658668	83717454	83717637
13561	"ENSMUSG00000032624.17"	"Eml4"	chr17	+	83741231	83741350	83746162	83746238	83735644	83735677	83747459	83747583
13562	"ENSMUSG00000038702.7"	"Dsel"	chr1	-	111790967	111791236	111791236	111791366	111786431	111788103	111791824	111792648
13563	"ENSMUSG00000038702.7"	"Dsel"	chr1	-	111790967	111791236	111791236	111791370	111786431	111788103	111791824	111792648
13564	"ENSMUSG00000025931.16"	"Paqr8"	chr1	+	20966400	20966577	20977892	20978032	20960829	20960910	21002283	21002463
13565	"ENSMUSG00000025931.16"	"Paqr8"	chr1	+	20966400	20966577	20998130	20998198	20960829	20960910	21002283	21002463
13566	"ENSMUSG00000025931.16"	"Paqr8"	chr1	+	20966400	20966796	20977892	20978032	20960829	20960910	21002283	21002463
13567	"ENSMUSG00000025931.16"	"Paqr8"	chr1	+	20966400	20966796	20998130	20998198	20960829	20960910	21002283	21002463
13568	"ENSMUSG00000025931.16"	"Paqr8"	chr1	+	20977892	20978032	20998130	20998198	20960829	20960910	21002283	21002463
13569	"ENSMUSG00000063576.13"	"Klhdc3"	chr17	-	46989206	46989415	46989967	46990113	46988857	46989034	46991627	46991840
13570	"ENSMUSG00000063576.13"	"Klhdc3"	chr17	-	46989206	46989419	46989967	46990113	46988857	46989034	46991627	46991840
13571	"ENSMUSG00000025817.14"	"Nudt5"	chr2	+	5852931	5853001	5858323	5858427	5850100	5850196	5859626	5859729
13572	"ENSMUSG00000032290.8"	"Ptpn9"	chr9	+	56910546	56910737	56922171	56922251	56902379	56902940	56927187	56927331
13573	"ENSMUSG00000032290.8"	"Ptpn9"	chr9	+	56964994	56965145	56965181	56965283	56963997	56964076	56967137	56967345
13574	"ENSMUSG00000012535.15"	"Tnpo3"	chr6	-	29583639	29583797	29584763	29584828	29582164	29582308	29586036	29586193
13575	"ENSMUSG00000034353.15"	"Ramp1"	chr1	+	91108386	91108499	91115016	91115114	91107767	91107862	91124492	91124631
13576	"ENSMUSG00000000296.9"	"Tpd52l1"	chr10	-	31214180	31214241	31217135	31217177	31208622	31208965	31219007	31219022
13577	"ENSMUSG00000039936.19"	"Pik3cd"	chr4	-	149739272	149739416	149739583	149739637	149738974	149739074	149739792	149739960
13578	"ENSMUSG00000039936.19"	"Pik3cd"	chr4	-	149739272	149739416	149739583	149739675	149738974	149739074	149739792	149739960
13579	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445046	80445290	80445474	80445631	80444636	80444684	80446861	80446963
13580	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445163	80445290	80445474	80445631	80444636	80444684	80446861	80446963
13581	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445168	80445258	80445474	80445631	80444636	80444684	80446861	80446947
13582	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445168	80445290	80445474	80445631	80444636	80444684	80446861	80446963
13583	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445168	80445292	80445474	80445631	80444636	80444684	80446861	80446963
13584	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445225	80445258	80445474	80445631	80444636	80444684	80446861	80446947
13585	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445225	80445290	80445474	80445631	80444636	80444684	80446861	80446963
13586	"ENSMUSG00000113949.2"	"Scamp4"	chr10	+	80445225	80445292	80445474	80445631	80444636	80444684	80446861	80446963
13587	"ENSMUSG00000058656.14"	"Samd12"	chr15	-	53337720	53337807	53423159	53423212	53325589	53325612	53521745	53521886
13588	"ENSMUSG00000058656.14"	"Samd12"	chr15	-	53337720	53337807	53520912	53520921	53325589	53325612	53521745	53521886
13589	"ENSMUSG00000058656.14"	"Samd12"	chr15	-	53423159	53423212	53520912	53520921	53325589	53325612	53521745	53521886
13590	"ENSMUSG00000058656.14"	"Samd12"	chr15	-	53616051	53616125	53722311	53722452	53583040	53583140	53723499	53723678
13591	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73455220	73455394	73462089	73462213	73454458	73454536	73490023	73490750
13592	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73462089	73462174	73490023	73490276	73455220	73455394	73509958	73510247
13593	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73462089	73462174	73490023	73490276	73455220	73455394	73537262	73537376
13594	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73467800	73467847	73468394	73468583	73462089	73462174	73490023	73490750
13595	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73467800	73467847	73479340	73479470	73462089	73462174	73490023	73490750
13596	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73468394	73468583	73479340	73479470	73462089	73462174	73490023	73490750
13597	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490017	73490101	73509958	73510247	73462089	73462174	73537262	73537376
13598	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490017	73490101	73537262	73537376	73462089	73462174	73540798	73540830
13599	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490017	73490101	73540798	73540830	73462089	73462174	73546707	73546763
13600	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490017	73490276	73509958	73510247	73462089	73462174	73537262	73537376
13601	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490023	73490276	73509958	73510247	73462089	73462174	73537262	73537376
13602	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490038	73490101	73509958	73510247	73462089	73462174	73537262	73537376
13603	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490038	73490101	73537262	73537376	73462089	73462174	73540798	73540830
13604	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490038	73490101	73540798	73540830	73462089	73462174	73546707	73546763
13605	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73490038	73490276	73509958	73510247	73462089	73462174	73537262	73537376
13606	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73509958	73510247	73551746	73551779	73490023	73490101	73605366	73605690
13607	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73510159	73510247	73537262	73537376	73490023	73490101	73540798	73540830
13608	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73510159	73510247	73537262	73537376	73490023	73490101	73546707	73546763
13609	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73510159	73510247	73540798	73540830	73490023	73490101	73546707	73546763
13610	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73510159	73510247	73546707	73546763	73490023	73490101	73551746	73551785
13611	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73510159	73510247	73551746	73551785	73490023	73490101	73605366	73605387
13612	"ENSMUSG00000056486.19"	"Chn1"	chr2	-	73510159	73510247	73551746	73551779	73490023	73490101	73605366	73605690
13613	"ENSMUSG00000063015.13"	"Ccni"	chr5	-	93351125	93351221	93353300	93353556	93350163	93350321	93353772	93354354
13614	"ENSMUSG00000035509.18"	"Fbxl21"	chr13	+	56681401	56681473	56681837	56682233	56680105	56680277	56684636	56685711
13615	"ENSMUSG00000035509.18"	"Fbxl21"	chr13	+	56681401	56681473	56681992	56682233	56680105	56680277	56684636	56685711
13616	"ENSMUSG00000027433.6"	"Xrn2"	chr2	+	146894580	146894699	146901350	146901450	146893632	146893689	146903168	146903237
13617	"ENSMUSG00000053166.15"	"Cdh22"	chr2	-	164987109	164987247	164987485	164987560	164985561	164985755	164988524	164988692
13618	"ENSMUSG00000053166.15"	"Cdh22"	chr2	-	164988524	164988692	164999169	164999272	164985561	164985755	165012542	165012837
13619	"ENSMUSG00000056268.16"	"Dennd1b"	chr1	+	138986631	138986672	138986804	138986864	138982278	138982359	138988012	138988066
13620	"ENSMUSG00000062785.15"	"Kcnc3"	chr7	+	44248229	44248357	44249913	44250219	44247807	44247999	44250292	44250352
13621	"ENSMUSG00000062785.15"	"Kcnc3"	chr7	+	44248229	44248357	44250097	44250219	44247807	44247999	44250292	44250352
13622	"ENSMUSG00000062785.15"	"Kcnc3"	chr7	+	44248229	44248357	44249913	44250352	44247807	44247999	44251292	44251528
13623	"ENSMUSG00000062785.15"	"Kcnc3"	chr7	+	44248274	44248357	44249913	44250219	44247807	44247999	44250292	44250352
13624	"ENSMUSG00000062785.15"	"Kcnc3"	chr7	+	44248274	44248357	44250097	44250219	44247807	44247999	44250292	44250352
13625	"ENSMUSG00000062785.15"	"Kcnc3"	chr7	+	44248274	44248357	44249913	44250352	44247807	44247999	44251292	44251528
13626	"ENSMUSG00000028207.19"	"Asph"	chr4	-	9607796	9607871	9630772	9630952	9604515	9604629	9635900	9635969
13627	"ENSMUSG00000028207.19"	"Asph"	chr4	-	9610842	9610938	9635900	9635960	9604515	9604629	9639197	9639347
13628	"ENSMUSG00000028207.19"	"Asph"	chr4	-	9610842	9610938	9635900	9635960	9607796	9607871	9639197	9639347
13629	"ENSMUSG00000028207.19"	"Asph"	chr4	-	9624359	9624401	9630772	9630952	9610842	9610938	9635900	9635969
13630	"ENSMUSG00000066129.18"	"Kndc1"	chr7	+	139500817	139500996	139501306	139501431	139500578	139500741	139501683	139501828
13631	"ENSMUSG00000066129.18"	"Kndc1"	chr7	+	139500817	139501131	139501306	139501431	139500578	139500741	139501683	139501828
13632	"ENSMUSG00000066129.18"	"Kndc1"	chr7	+	139500819	139500996	139501306	139501431	139500578	139500741	139501683	139501828
