ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10663	"ENSMUSG00000000295.14"	"Hddc2"	chr10	+	31192288	31193839	31192288	31192391	31193677	31193839	10663	8,15,4,4	0,0,1,0	5,4,4	0,1,0	1435	149	1	1.0	1.0,1.0,0.293,1.0	1.0,0.293,1.0	0.059
10664	"ENSMUSG00000035382.10"	"Pcsk7"	chr9	+	45829890	45830167	45829890	45829927	45830059	45830167	10664	7,3,4,4	0,0,1,0	4,6,4	2,1,0	281	149	1	1.0	1.0,1.0,0.68,1.0	0.515,0.761,1.0	0.161
10665	"ENSMUSG00000035382.10"	"Pcsk7"	chr9	+	45830188	45830660	45830188	45830227	45830543	45830660	10665	2,23,5,2	51,59,32,45	2,4,5	59,38,45	465	149	1	1.0	0.012,0.111,0.048,0.014	0.011,0.033,0.034	0.02
10666	"ENSMUSG00000037995.16"	"Igsf9"	chr1	+	172321651	172322123	172321651	172321781	172321972	172322123	10666	10,0,6,0	0,0,5,2	1,0,2	5,3,1	340	149	1	1.0	1.0,NA,0.345,0.0	0.081,0.0,0.467	0.266
10668	"ENSMUSG00000037995.16"	"Igsf9"	chr1	+	172321951	172322428	172321951	172322123	172322319	172322428	10668	0,0,0,2	10,5,4,1	1,0,4	11,4,8	345	149	1	1.0	0.0,0.0,0.0,0.463	0.038,0.0,0.178	0.044
10669	"ENSMUSG00000037995.16"	"Igsf9"	chr1	+	172323476	172323777	172323476	172323634	172323717	172323777	10669	0,0,0,0	3,5,0,7	4,1,1	1,7,12	232	149	1	1.0	0.0,0.0,NA,0.0	0.72,0.084,0.051	-0.285
10671	"ENSMUSG00000052337.16"	"Immt"	chr6	+	71829779	71830252	71829779	71829851	71830156	71830252	10671	6,28,2,7	221,344,223,257	9,18,13	303,327,252	454	149	1	1.0	0.009,0.026,0.003,0.009	0.01,0.018,0.017	-0.003
10672	"ENSMUSG00000052337.16"	"Immt"	chr6	+	71833895	71834263	71833895	71834032	71834172	71834263	10672	0,5,0,1	0,0,1,0	0,1,1	0,0,1	289	149	1	1.0	NA,1.0,0.0,1.0	NA,1.0,0.34	-0.003
10674	"ENSMUSG00000025792.10"	"Slc25a10"	chr11	+	120387839	120388287	120387839	120387932	120388006	120388287	10674	6,6,4,9	0,0,1,0	8,1,2	0,0,0	223	149	1	1.0	1.0,1.0,0.728,1.0	1.0,1.0,1.0	-0.068
10675	"ENSMUSG00000025792.10"	"Slc25a10"	chr11	+	120387839	120388287	120387839	120387932	120388016	120388287	10675	6,6,4,9	0,0,0,0	8,1,2	2,0,0	233	149	1	1.0	1.0,1.0,1.0,1.0	0.719,1.0,1.0	0.094
10676	"ENSMUSG00000109814.3"	"Gm45847"	chr7	+	122630142	122630773	122630142	122630422	122630676	122630773	10676	23,29,33,17	0,0,0,0	18,47,26	1,0,0	403	149	1	1.0	1.0,1.0,1.0,1.0	0.869,1.0,1.0	0.044
10677	"ENSMUSG00000046574.9"	"Prr12"	chr7	-	44684032	44684444	44684032	44684166	44684302	44684444	10677	0,0,0,0	77,99,51,72	8,0,2	118,75,105	285	149	1	1.0	0.0,0.0,0.0,0.0	0.034,0.0,0.01	-0.015
10678	"ENSMUSG00000034867.17"	"Ankrd27"	chr7	+	35302970	35303177	35302970	35303039	35303123	35303177	10678	0,1,0,0	34,68,43,48	0,0,0	41,55,59	233	149	1	1.0	0.0,0.009,0.0,0.0	0.0,0.0,0.0	0.002
10679	"ENSMUSG00000034867.17"	"Ankrd27"	chr7	+	35302970	35303310	35302970	35303177	35303260	35303310	10679	0,0,0,1	32,63,32,45	3,0,1	48,58,42	232	149	1	1.0	0.0,0.0,0.0,0.014	0.039,0.0,0.015	-0.014
10680	"ENSMUSG00000025147.8"	"Mob2"	chr7	-	141569881	141570238	141569881	141569909	141570071	141570238	10680	9,13,7,11	0,4,1,8	13,8,5	3,3,4	311	149	0.824624737974	1.0	1.0,0.609,0.77,0.397	0.675,0.561,0.375	0.157
10681	"ENSMUSG00000025147.8"	"Mob2"	chr7	-	141569815	141570238	141569815	141569909	141570081	141570238	10681	29,23,19,22	130,166,111,132	31,20,11	226,162,152	321	149	1	1.0	0.094,0.06,0.074,0.072	0.06,0.054,0.032	0.026
10682	"ENSMUSG00000025147.8"	"Mob2"	chr7	-	141569815	141570238	141569815	141569909	141570130	141570238	10682	48,63,54,58	6,7,1,3	87,43,38	2,2,1	370	149	1	1.0	0.763,0.784,0.956,0.886	0.946,0.896,0.939	-0.08
10683	"ENSMUSG00000011179.9"	"Odc1"	chr12	+	17598545	17598868	17598545	17598627	17598791	17598868	10683	11,27,10,8	1,0,0,1	8,6,23	3,0,0	313	149	1	1.0	0.84,1.0,1.0,0.792	0.559,1.0,1.0	0.055
10684	"ENSMUSG00000011179.9"	"Odc1"	chr12	+	17599674	17599917	17599674	17599781	17599863	17599917	10684	1,18,0,3	218,437,266,283	1,7,11	367,349,288	231	149	1	1.0	0.003,0.026,0.0,0.007	0.002,0.013,0.024	-0.004
10685	"ENSMUSG00000058070.15"	"Eml1"	chr12	+	108376920	108377179	108376920	108376954	108377096	108377179	10685	2,1,3,0	3,5,0,4	0,1,0	0,0,0	291	149	1	1.0	0.254,0.093,1.0,0.0	NA,1.0,NA	-0.663
10686	"ENSMUSG00000058070.15"	"Eml1"	chr12	+	108438111	108438479	108438111	108438244	108438440	108438479	10686	1,0,0,0	0,0,2,2	0,0,1	0,0,0	345	149	1	1.0	1.0,NA,0.0,0.0	NA,NA,1.0	-0.667
10687	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5085016	5085330	5085016	5085120	5085315	5085330	10687	17,6,7,13	0,3,0,0	16,7,14	0,0,0	344	149	1	1.0	1.0,0.464,1.0,1.0	1.0,1.0,1.0	-0.134
10688	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5092781	5093167	5092781	5092833	5092917	5093167	10688	15,9,7,21	1,0,0,0	17,8,8	0,0,0	233	149	1	1.0	0.906,1.0,1.0,1.0	1.0,1.0,1.0	-0.023
10689	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5095474	5095964	5095474	5095498	5095839	5095964	10689	0,10,8,10	0,3,2,0	6,3,2	0,0,0	490	149	1	1.0	NA,0.503,0.549,1.0	1.0,1.0,1.0	-0.316
10690	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5098641	5098967	5098641	5098752	5098886	5098967	10690	11,7,9,15	226,210,192,172	14,11,16	286,308,290	283	149	1	1.0	0.025,0.017,0.024,0.044	0.025,0.018,0.028	0.004
10691	"ENSMUSG00000035203.17"	"Epn1"	chr7	+	5098641	5098967	5098641	5098752	5098889	5098967	10691	11,7,9,15	276,316,180,173	15,12,16	335,296,331	286	149	1	1.0	0.02,0.011,0.025,0.043	0.023,0.021,0.025	0.002
10692	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44529663	44530062	44529663	44529902	44529990	44530062	10692	11,9,5,9	0,0,0,0	2,10,5	0,1,0	237	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.863,1.0	0.046
10693	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44529734	44530198	44529734	44529888	44529990	44530198	10693	26,20,19,24	0,0,1,0	19,23,26	0,0,0	251	149	1	1.0	1.0,1.0,0.919,1.0	1.0,1.0,1.0	-0.02
10694	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44533986	44534343	44533986	44534180	44534256	44534343	10694	0,2,4,0	146,158,82,110	7,0,10	119,139,119	225	149	1	1.0	0.0,0.008,0.031,0.0	0.037,0.0,0.053	-0.02
10695	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44534256	44534650	44534256	44534344	44534503	44534650	10695	0,3,13,5	128,172,88,109	4,2,5	118,152,143	308	149	1	1.0	0.0,0.008,0.067,0.022	0.016,0.006,0.017	0.011
10696	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44539137	44541331	44539137	44539483	44541206	44541331	10696	15,17,7,14	0,4,0,0	8,6,5	0,0,0	1872	149	1	1.0	1.0,0.253,1.0,1.0	1.0,1.0,1.0	-0.187
10697	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44541261	44541568	44541261	44541331	44541488	44541568	10697	9,4,1,6	0,0,2,8	10,3,0	3,3,0	306	149	1	1.0	1.0,1.0,0.196,0.268	0.619,0.327,NA	0.143
10698	"ENSMUSG00000002968.10"	"Med25"	chr7	-	44541261	44541568	44541261	44541331	44541522	44541568	10698	9,4,1,6	103,114,75,82	10,3,0	136,100,140	340	149	1	1.0	0.037,0.015,0.006,0.031	0.031,0.013,0.0	0.008
10699	"ENSMUSG00000029151.15"	"Slc30a3"	chr5	-	31246622	31247044	31246622	31246816	31246897	31247044	10699	11,11,7,18	196,238,137,152	11,19,11	189,200,216	230	149	1	1.0	0.035,0.029,0.032,0.071	0.036,0.058,0.032	-0.0
10700	"ENSMUSG00000034083.17"	"Ccdc174"	chr6	+	91862328	91862676	91862328	91862387	91862523	91862676	10700	1,0,0,2	0,3,1,0	2,0,0	3,0,9	285	149	1	1.0	1.0,0.0,0.0,1.0	0.258,NA,0.0	0.371
10701	"ENSMUSG00000032633.13"	"Flcn"	chr11	-	59685966	59686401	59685966	59686090	59686299	59686401	10701	28,34,28,32	0,3,0,0	40,24,30	0,0,0	358	149	1	1.0	1.0,0.825,1.0,1.0	1.0,1.0,1.0	-0.044
10702	"ENSMUSG00000032633.13"	"Flcn"	chr11	-	59685966	59686401	59685966	59686090	59686332	59686401	10702	35,35,29,34	0,0,0,0	40,25,34	8,0,3	391	149	0.299185591573	1.0	1.0,1.0,1.0,1.0	0.656,1.0,0.812	0.177
10703	"ENSMUSG00000032633.13"	"Flcn"	chr11	-	59686299	59686689	59686299	59686401	59686575	59686689	10703	24,57,30,19	10,19,2,18	34,10,24	18,14,17	323	149	0.355154928258	1.0	0.525,0.581,0.874,0.327	0.466,0.248,0.394	0.207
10704	"ENSMUSG00000032633.13"	"Flcn"	chr11	-	59700201	59700537	59700201	59700311	59700485	59700537	10704	6,2,4,2	4,5,4,1	10,1,5	3,11,14	323	149	0.977276402128	1.0	0.409,0.156,0.316,0.48	0.606,0.04,0.141	0.078
10705	"ENSMUSG00000036371.7"	"Serbp1"	chr6	+	67248870	67249224	67248870	67249011	67249113	67249224	10705	3,3,2,3	0,0,1,0	6,4,4	0,0,0	251	149	1	1.0	1.0,1.0,0.543,1.0	1.0,1.0,1.0	-0.114
10706	"ENSMUSG00000036371.7"	"Serbp1"	chr6	+	67248926	67249212	67248926	67249011	67249122	67249212	10706	5,4,2,5	387,571,448,453	8,7,4	479,444,397	260	149	1	1.0	0.007,0.004,0.003,0.006	0.009,0.009,0.006	-0.003
10707	"ENSMUSG00000036371.7"	"Serbp1"	chr6	+	67248926	67249212	67248926	67249011	67249140	67249212	10707	48,81,52,44	305,451,328,226	59,53,51	327,349,349	278	149	1	1.0	0.078,0.088,0.078,0.094	0.088,0.075,0.073	0.006
10709	"ENSMUSG00000066036.15"	"Ubr4"	chr4	+	139120327	139120726	139120327	139120469	139120605	139120726	10709	0,1,3,3	72,161,110,143	1,7,0	117,80,85	285	149	1	1.0	0.0,0.003,0.014,0.011	0.004,0.044,0.0	-0.009
10710	"ENSMUSG00000066036.15"	"Ubr4"	chr4	+	139124463	139124799	139124463	139124523	139124604	139124799	10710	7,0,5,0	108,165,111,121	0,1,1	126,114,155	230	149	1	1.0	0.04,0.0,0.028,0.0	0.0,0.006,0.004	0.014
10711	"ENSMUSG00000066036.15"	"Ubr4"	chr4	+	139137439	139137840	139137439	139137581	139137717	139137840	10711	0,4,5,0	112,160,114,128	0,0,0	123,135,114	285	149	1	1.0	0.0,0.013,0.022,0.0	0.0,0.0,0.0	0.009
10712	"ENSMUSG00000066036.15"	"Ubr4"	chr4	+	139167724	139168133	139167724	139167849	139167955	139168133	10712	0,0,6,0	1,0,0,2	3,4,3	0,0,1	255	149	1	1.0	0.0,NA,1.0,0.0	1.0,1.0,0.637	-0.546
10713	"ENSMUSG00000066036.15"	"Ubr4"	chr4	+	139167724	139168133	139167724	139167852	139167955	139168133	10713	0,1,7,0	159,226,134,164	2,0,0	148,127,141	252	149	1	1.0	0.0,0.003,0.03,0.0	0.008,0.0,0.0	0.006
10714	"ENSMUSG00000070327.16"	"Rnf213"	chr11	+	119308628	119309125	119308628	119308796	119308899	119309125	10714	0,0,0,0	0,0,2,0	4,0,2	0,0,0	252	149	1	1.0	NA,NA,0.0,NA	1.0,NA,1.0	-1.0
10715	"ENSMUSG00000020964.16"	"Sel1l"	chr12	-	91780605	91781467	91780605	91780778	91781449	91781467	10715	93,157,101,109	6,0,0,0	171,139,151	0,0,0	820	149	1	1.0	0.738,1.0,1.0,1.0	1.0,1.0,1.0	-0.066
10716	"ENSMUSG00000020964.16"	"Sel1l"	chr12	-	91781449	91781913	91781449	91781467	91781747	91781913	10716	12,18,7,31	212,301,218,261	2,2,7	370,301,336	429	149	1	1.0	0.019,0.02,0.011,0.04	0.002,0.002,0.007	0.019
10717	"ENSMUSG00000006736.10"	"Tspan31"	chr10	-	126904109	126904476	126904109	126904251	126904348	126904476	10717	12,25,19,13	205,305,214,203	13,7,10	241,297,273	246	149	1	1.0	0.034,0.047,0.051,0.037	0.032,0.014,0.022	0.02
10718	"ENSMUSG00000006736.10"	"Tspan31"	chr10	-	126904348	126904786	126904348	126904480	126904770	126904786	10718	4,5,7,6	3,0,0,0	5,3,9	1,0,0	439	149	1	1.0	0.312,1.0,1.0,1.0	0.629,1.0,1.0	-0.048
10719	"ENSMUSG00000006736.10"	"Tspan31"	chr10	-	126904348	126904857	126904348	126904476	126904776	126904857	10719	13,15,19,18	0,11,0,0	12,17,17	0,8,0	449	149	1	1.0	1.0,0.312,1.0,1.0	1.0,0.414,1.0	0.023
10720	"ENSMUSG00000006736.10"	"Tspan31"	chr10	-	126904770	126905269	126904770	126904857	126905214	126905269	10720	5,21,16,6	264,328,261,226	23,4,15	293,388,329	506	149	1	1.0	0.006,0.019,0.018,0.008	0.023,0.003,0.013	-0.0
10721	"ENSMUSG00000033295.15"	"Ptprf"	chr4	-	118081872	118082323	118081872	118082128	118082225	118082323	10721	0,6,1,0	102,163,70,88	3,0,1	147,142,85	246	149	1	1.0	0.0,0.022,0.009,0.0	0.012,0.0,0.007	0.001
10722	"ENSMUSG00000028455.16"	"Stoml2"	chr4	-	43029278	43029633	43029278	43029358	43029492	43029633	10722	5,19,3,2	284,310,213,260	0,0,2	349,305,294	283	149	1	1.0	0.009,0.031,0.007,0.004	0.0,0.0,0.004	0.011
10723	"ENSMUSG00000028455.16"	"Stoml2"	chr4	-	43029492	43029859	43029492	43029553	43029769	43029859	10723	156,173,147,105	2,9,1,2	180,161,174	4,5,5	365	149	1	1.0	0.97,0.887,0.984,0.955	0.948,0.929,0.934	0.012
10724	"ENSMUSG00000028455.16"	"Stoml2"	chr4	-	43029492	43029859	43029492	43029637	43029769	43029859	10724	2,9,8,1	246,229,232,202	1,2,8	286,248,252	281	149	1	1.0	0.004,0.02,0.018,0.003	0.002,0.004,0.017	0.004
10725	"ENSMUSG00000028455.16"	"Stoml2"	chr4	-	43029772	43030150	43029772	43029859	43030048	43030150	10725	67,62,52,54	0,0,0,2	59,68,49	0,0,0	338	149	1	1.0	1.0,1.0,1.0,0.922	1.0,1.0,1.0	-0.019
10726	"ENSMUSG00000028455.16"	"Stoml2"	chr4	-	43030970	43031358	43030970	43031108	43031223	43031358	10726	2,5,2,2	0,0,0,0	5,6,1	0,2,0	264	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.629,1.0	0.124
10727	"ENSMUSG00000001911.17"	"Nfix"	chr8	-	85454249	85454596	85454249	85454308	85454533	85454596	10727	3,5,2,3	303,441,325,297	2,1,2	455,385,374	374	149	1	1.0	0.004,0.004,0.002,0.004	0.002,0.001,0.002	0.002
10728	"ENSMUSG00000109776.3"	"Gm30400"	chr10	+	78600079	78601393	78600079	78600320	78601246	78601393	10728	4,2,1,8	0,0,0,0	6,12,2	0,0,1	1075	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.217	0.261
10729	"ENSMUSG00000033543.18"	"Gtf2a2"	chr9	+	69924100	69924473	69924100	69924205	69924403	69924473	10729	33,47,45,30	1,0,0,0	12,16,30	0,0,0	347	149	1	1.0	0.934,1.0,1.0,1.0	1.0,1.0,1.0	-0.016
10730	"ENSMUSG00000033543.18"	"Gtf2a2"	chr9	+	69924100	69924473	69924100	69924205	69924425	69924473	10730	33,47,45,31	0,0,0,6	12,17,30	0,0,0	369	149	1	1.0	1.0,1.0,1.0,0.676	1.0,1.0,1.0	-0.081
10731	"ENSMUSG00000018677.10"	"Slc25a39"	chr11	-	102294458	102294698	102294458	102294534	102294616	102294698	10731	24,18,11,12	0,0,4,0	34,10,17	0,0,0	231	149	1	1.0	1.0,1.0,0.639,1.0	1.0,1.0,1.0	-0.09
10732	"ENSMUSG00000018677.10"	"Slc25a39"	chr11	-	102295434	102295914	102295434	102295451	102295620	102295914	10732	5,5,2,5	240,382,248,300	3,0,0	309,272,269	318	149	1	1.0	0.01,0.006,0.004,0.008	0.005,0.0,0.0	0.005
10733	"ENSMUSG00000018677.10"	"Slc25a39"	chr11	-	102295612	102295914	102295612	102295745	102295837	102295914	10733	0,0,0,0	245,414,324,281	0,0,2	347,307,280	241	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.004	-0.001
10735	"ENSMUSG00000033166.12"	"Dis3"	chr14	-	99323309	99323662	99323309	99323394	99323482	99323662	10735	2,0,2,0	23,35,24,24	0,0,1	21,30,32	237	149	1	1.0	0.052,0.0,0.05,0.0	0.0,0.0,0.019	0.019
10736	"ENSMUSG00000021236.17"	"Entpd5"	chr12	-	84432370	84432650	84432370	84432480	84432570	84432650	10736	3,4,0,0	1,5,0,0	0,1,1	3,0,0	239	149	1	1.0	0.652,0.333,NA,NA	0.0,1.0,1.0	-0.174
10737	"ENSMUSG00000029822.16"	"Osbpl3"	chr6	-	50322987	50323411	50322987	50323083	50323307	50323411	10737	0,11,6,9	43,34,31,28	3,10,2	42,41,26	373	149	1	1.0	0.0,0.114,0.072,0.114	0.028,0.089,0.03	0.026
10738	"ENSMUSG00000029822.16"	"Osbpl3"	chr6	-	50329763	50330076	50329763	50329817	50329964	50330076	10738	1,2,2,0	40,44,33,37	0,0,0	45,40,27	296	149	1	1.0	0.012,0.022,0.03,0.0	0.0,0.0,0.0	0.016
10739	"ENSMUSG00000000627.16"	"Sema4f"	chr6	-	82894315	82894679	82894315	82894463	82894569	82894679	10739	2,0,1,4	78,155,68,103	2,1,0	80,80,114	255	149	1	1.0	0.015,0.0,0.009,0.022	0.014,0.007,0.0	0.004
10740	"ENSMUSG00000000627.16"	"Sema4f"	chr6	-	82894569	82895041	82894569	82894679	82894803	82895041	10740	0,0,2,1	74,103,57,79	8,0,0	88,68,81	273	149	1	1.0	0.0,0.0,0.019,0.007	0.047,0.0,0.0	-0.009
10741	"ENSMUSG00000000627.16"	"Sema4f"	chr6	-	82912580	82912935	82912580	82912666	82912875	82912935	10741	0,0,0,14	84,91,51,63	8,1,0	95,95,68	358	149	1	1.0	0.0,0.0,0.0,0.085	0.034,0.004,0.0	0.009
10742	"ENSMUSG00000030329.12"	"Pianp"	chr6	+	124975572	124975937	124975572	124975637	124975880	124975937	10742	10,24,44,9	3,5,0,1	24,4,6	2,2,7	392	149	0.170574946699	1.0	0.559,0.646,1.0,0.774	0.82,0.432,0.246	0.245
10743	"ENSMUSG00000030329.12"	"Pianp"	chr6	+	124975601	124975937	124975601	124975631	124975880	124975937	10743	11,25,44,9	6,6,3,5	24,10,6	9,8,4	398	149	0.410723645788	1.0	0.407,0.609,0.846,0.403	0.5,0.319,0.36	0.173
10744	"ENSMUSG00000030329.12"	"Pianp"	chr6	+	124978389	124980059	124978389	124978611	124979902	124980059	10744	269,281,231,122	3,0,0,0	277,274,408	0,2,3	1440	149	1	1.0	0.903,1.0,1.0,1.0	1.0,0.934,0.934	0.02
10745	"ENSMUSG00000021810.4"	"Ecd"	chr14	-	20388208	20388564	20388208	20388375	20388476	20388564	10745	0,0,1,2	100,158,86,120	2,1,0	96,104,115	250	149	1	1.0	0.0,0.0,0.007,0.01	0.012,0.006,0.0	-0.002
10746	"ENSMUSG00000009566.13"	"Fpgs"	chr2	-	32577156	32577523	32577156	32577234	32577424	32577523	10746	10,10,4,8	15,15,8,9	6,11,3	9,15,13	339	149	1	1.0	0.227,0.227,0.18,0.281	0.227,0.244,0.092	0.041
10747	"ENSMUSG00000009566.13"	"Fpgs"	chr2	-	32577025	32577675	32577025	32577523	32577613	32577675	10747	1,2,1,0	2,0,0,0	0,6,1	0,0,0	239	149	1	1.0	0.238,1.0,1.0,NA	NA,1.0,1.0	-0.254
10748	"ENSMUSG00000009566.13"	"Fpgs"	chr2	-	32577613	32578027	32577613	32577675	32577771	32578027	10748	0,2,1,0	14,24,18,11	0,3,0	9,16,5	245	149	1	1.0	0.0,0.048,0.033,0.0	0.0,0.102,0.0	-0.014
10749	"ENSMUSG00000009566.13"	"Fpgs"	chr2	-	32577771	32578027	32577771	32577849	32577931	32578027	10749	0,2,0,0	10,33,19,10	0,0,0	15,15,6	231	149	1	1.0	0.0,0.038,0.0,0.0	0.0,0.0,0.0	0.009
10750	"ENSMUSG00000004096.10"	"Cwc15"	chr9	+	14414109	14414484	14414109	14414222	14414394	14414484	10750	0,0,0,0	0,4,0,0	2,0,1	0,0,0	321	149	1	1.0	NA,0.0,NA,NA	1.0,NA,1.0	-1.0
10751	"ENSMUSG00000002109.15"	"Ddb2"	chr2	-	91064452	91065296	91064452	91064613	91065159	91065296	10751	76,110,99,68	0,0,2,0	44,29,46	0,0,0	695	149	1	1.0	1.0,1.0,0.914,1.0	1.0,1.0,1.0	-0.021
10752	"ENSMUSG00000053510.13"	"Nrdc"	chr4	+	108874773	108875117	108874773	108874893	108875035	108875117	10752	0,0,3,2	26,41,42,21	0,1,5	33,31,23	291	149	1	1.0	0.0,0.0,0.035,0.046	0.0,0.016,0.1	-0.018
10753	"ENSMUSG00000053510.13"	"Nrdc"	chr4	+	108889475	108889915	108889475	108889496	108889646	108889915	10753	8,8,2,15	0,2,0,0	11,8,12	0,0,0	299	149	1	1.0	1.0,0.666,1.0,1.0	1.0,1.0,1.0	-0.084
10754	"ENSMUSG00000053510.13"	"Nrdc"	chr4	+	108896953	108897435	108896953	108897111	108897381	108897435	10754	39,72,61,67	194,274,206,235	18,26,29	248,174,237	419	149	1	1.0	0.067,0.085,0.095,0.092	0.025,0.05,0.042	0.046
10755	"ENSMUSG00000053510.13"	"Nrdc"	chr4	+	108916901	108917382	108916901	108917059	108917265	108917382	10755	37,34,26,19	231,404,293,322	17,21,26	302,290,290	355	149	1	1.0	0.063,0.034,0.036,0.024	0.023,0.029,0.036	0.01
10756	"ENSMUSG00000054099.12"	"Slc25a40"	chr5	+	8477195	8477533	8477195	8477267	8477407	8477533	10756	2,0,3,2	25,27,23,15	0,0,0	15,7,33	289	149	1	1.0	0.04,0.0,0.063,0.064	0.0,0.0,0.0	0.042
10758	"ENSMUSG00000054099.12"	"Slc25a40"	chr5	+	8497297	8499915	8497297	8497407	8499619	8499915	10758	14,12,26,32	1,0,0,0	14,36,9	0,2,0	2361	149	1	1.0	0.469,1.0,1.0,1.0	1.0,0.532,1.0	0.023
10759	"ENSMUSG00000020196.11"	"Cabin1"	chr10	-	75503597	75503928	75503597	75503752	75503848	75503928	10759	1,3,1,2	0,1,0,0	4,6,1	2,0,0	245	149	1	1.0	1.0,0.646,1.0,1.0	0.549,1.0,1.0	0.062
10760	"ENSMUSG00000020196.11"	"Cabin1"	chr10	-	75568233	75568513	75568233	75568349	75568471	75568513	10760	6,6,0,13	0,5,0,0	4,10,4	0,0,0	271	149	1	1.0	1.0,0.398,NA,1.0	1.0,1.0,1.0	-0.201
10761	"ENSMUSG00000004561.15"	"Mettl17"	chr14	+	52124339	52124729	52124339	52124436	52124679	52124729	10761	16,11,4,8	47,78,64,68	4,18,7	32,49,55	392	149	1	1.0	0.115,0.051,0.023,0.043	0.045,0.123,0.046	-0.013
10762	"ENSMUSG00000004561.15"	"Mettl17"	chr14	+	52128565	52129013	52128565	52128658	52128823	52129013	10762	30,33,45,43	68,113,72,77	11,20,15	85,68,51	314	149	1	1.0	0.173,0.122,0.229,0.209	0.058,0.122,0.122	0.083
10763	"ENSMUSG00000062115.16"	"Rai1"	chr11	+	60031084	60031529	60031084	60031196	60031477	60031529	10763	6,22,5,12	5,23,13,11	3,5,23	10,19,42	430	149	1	1.0	0.294,0.249,0.118,0.274	0.094,0.084,0.159	0.121
10764	"ENSMUSG00000062115.16"	"Rai1"	chr11	+	60031084	60031529	60031084	60031196	60031480	60031529	10764	4,15,4,4	4,3,0,0	3,4,14	0,5,0	433	149	0.689159077462	1.0	0.256,0.632,1.0,1.0	1.0,0.216,1.0	-0.017
10765	"ENSMUSG00000062115.16"	"Rai1"	chr11	+	60031084	60031529	60031084	60031196	60031484	60031529	10765	4,15,4,4	4,0,0,0	3,4,14	5,3,0	437	149	0.0278838999208	1.0	0.254,1.0,1.0,1.0	0.17,0.313,1.0	0.319
10766	"ENSMUSG00000062115.16"	"Rai1"	chr11	+	60084381	60084858	60084381	60084472	60084764	60084858	10766	8,9,3,19	0,2,0,0	11,16,8	0,0,6	441	149	1	1.0	1.0,0.603,1.0,1.0	1.0,1.0,0.311	0.13
10767	"ENSMUSG00000022241.7"	"Tars1"	chr15	-	11385025	11385284	11385025	11385068	11385169	11385284	10767	0,4,2,6	0,0,0,2	0,2,0	0,0,0	250	149	1	1.0	NA,1.0,1.0,0.641	NA,1.0,NA	-0.12
10768	"ENSMUSG00000021639.18"	"Gtf2h2"	chr13	-	100617474	100617810	100617474	100617599	100617719	100617810	10768	4,3,10,11	63,124,89,127	0,9,9	96,101,60	269	149	1	1.0	0.034,0.013,0.059,0.046	0.0,0.047,0.077	-0.003
10769	"ENSMUSG00000029911.15"	"Ssbp1"	chr6	+	40448401	40449067	40448401	40448607	40449004	40449067	10769	16,31,29,38	2,1,1,2	9,26,20	0,4,1	546	149	1	1.0	0.686,0.894,0.888,0.838	1.0,0.639,0.845	-0.001
10770	"ENSMUSG00000029911.15"	"Ssbp1"	chr6	+	40448401	40449067	40448401	40448630	40449004	40449067	10770	16,31,29,38	1,0,1,0	9,26,20	0,0,0	523	149	1	1.0	0.82,1.0,0.892,1.0	1.0,1.0,1.0	-0.072
10772	"ENSMUSG00000068882.14"	"Ssb"	chr2	+	69697615	69697896	69697615	69697723	69697821	69697896	10772	65,83,78,104	0,0,0,0	45,65,57	0,0,3	247	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.92	0.027
10773	"ENSMUSG00000068882.14"	"Ssb"	chr2	+	69700728	69701174	69700728	69700924	69701021	69701174	10773	4,5,2,17	381,596,373,526	7,6,2	453,463,391	246	149	1	1.0	0.006,0.005,0.003,0.019	0.009,0.008,0.003	0.002
10774	"ENSMUSG00000068882.14"	"Ssb"	chr2	+	69700728	69701174	69700728	69700924	69701024	69701174	10774	23,23,16,34	30,41,21,23	16,19,19	29,22,17	249	149	1	1.0	0.314,0.251,0.313,0.469	0.248,0.341,0.401	0.007
10775	"ENSMUSG00000068882.14"	"Ssb"	chr2	+	69700728	69701174	69700728	69700924	69701057	69701174	10775	64,118,85,97	0,0,0,5	57,72,61	0,0,0	282	149	1	1.0	1.0,1.0,1.0,0.911	1.0,1.0,1.0	-0.022
