ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
101517	"ENSMUSG00000026116.12"	"Tmem131"	chr1	-	36855968	36856000	36855189	36855328	36857738	36857856
101518	"ENSMUSG00000026116.12"	"Tmem131"	chr1	-	36863037	36863218	36862147	36862234	36863796	36863901
101519	"ENSMUSG00000110279.3"	"Gm45552"	chr7	+	44772128	44772411	44771241	44771546	44772486	44772644
101520	"ENSMUSG00000029054.9"	"Gabrd"	chr4	-	155472290	155472397	155471610	155471748	155472711	155472932
101521	"ENSMUSG00000029054.9"	"Gabrd"	chr4	-	155474286	155474362	155473390	155473503	155482351	155482569
101522	"ENSMUSG00000029054.9"	"Gabrd"	chr4	-	155481880	155482200	155473390	155473503	155482351	155482493
101523	"ENSMUSG00000029054.9"	"Gabrd"	chr4	-	155481880	155482238	155473390	155473503	155482351	155482569
101524	"ENSMUSG00000029054.9"	"Gabrd"	chr4	-	155482098	155482238	155473390	155473503	155482351	155482569
101525	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92017361	92017753	92016895	92016954	92031856	92031883
101526	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92017361	92017753	92016895	92016954	92044393	92044434
101527	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92017397	92017753	92014646	92014697	92044393	92044434
101528	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92017397	92017753	92015827	92015933	92044393	92044434
101529	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92021210	92021320	92017388	92017753	92044393	92044943
101530	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92031759	92031883	92017388	92017753	92044393	92044434
101531	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92033880	92033939	92031856	92031883	92044393	92044943
101532	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92042490	92042578	92017388	92017753	92044393	92044943
101533	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92123880	92124371	92061003	92061069	92150573	92150804
101534	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92124314	92124371	92061003	92061069	92150573	92150804
101535	"ENSMUSG00000058318.17"	"Phf21a"	chr2	+	92188141	92188193	92187208	92187364	92189038	92189114
101536	"ENSMUSG00000048310.9"	"Pskh1"	chr8	+	106652489	106652597	106639251	106640278	106656282	106658410
101537	"ENSMUSG00000103603.3"	"Gm37020"	chr1	-	37173081	37173129	37171353	37172793	37173650	37173875
101538	"ENSMUSG00000103603.3"	"Gm37020"	chr1	-	37173650	37173875	37173081	37173129	37189060	37189094
101539	"ENSMUSG00000024325.9"	"Ring1"	chr17	-	34242883	34242952	34242266	34242427	34243262	34243392
101540	"ENSMUSG00000024325.9"	"Ring1"	chr17	-	34243262	34243392	34241952	34242423	34243483	34243654
101541	"ENSMUSG00000020397.16"	"Med7"	chr11	+	46330632	46330651	46327797	46328018	46330720	46330769
101542	"ENSMUSG00000020397.16"	"Med7"	chr11	+	46330632	46330802	46327751	46328070	46331389	46332354
101543	"ENSMUSG00000020397.16"	"Med7"	chr11	+	46330720	46330802	46327804	46328018	46331389	46331591
101544	"ENSMUSG00000020397.16"	"Med7"	chr11	+	46330720	46330802	46330632	46330651	46331389	46331591
101545	"ENSMUSG00000042572.13"	"Ube2q1"	chr3	+	89682544	89682655	89680922	89681345	89683383	89683488
101546	"ENSMUSG00000037470.15"	"Uggt1"	chr1	-	36247567	36247668	36247022	36247123	36249066	36249145
101547	"ENSMUSG00000037470.15"	"Uggt1"	chr1	-	36264561	36264764	36260292	36260405	36266564	36266695
101548	"ENSMUSG00000037470.15"	"Uggt1"	chr1	-	36282890	36283033	36273887	36274023	36283150	36283386
101549	"ENSMUSG00000038828.14"	"Tmem214"	chr5	+	31029077	31029199	31028763	31028914	31029415	31029498
101550	"ENSMUSG00000038828.14"	"Tmem214"	chr5	+	31029181	31029199	31028763	31028914	31029415	31029498
101551	"ENSMUSG00000006958.15"	"Chrd"	chr16	+	20557634	20557747	20557302	20557566	20557860	20557914
101552	"ENSMUSG00000006958.15"	"Chrd"	chr16	+	20557716	20557747	20557302	20557566	20557860	20557914
101553	"ENSMUSG00000052369.9"	"Tmem106c"	chr15	+	97863949	97864000	97862720	97862911	97864127	97864235
101554	"ENSMUSG00000052369.9"	"Tmem106c"	chr15	+	97864035	97864191	97862720	97862911	97864817	97864854
101555	"ENSMUSG00000052369.9"	"Tmem106c"	chr15	+	97864129	97864191	97862720	97862911	97864817	97864854
101556	"ENSMUSG00000052369.9"	"Tmem106c"	chr15	+	97864164	97864191	97862720	97862911	97864817	97864854
101557	"ENSMUSG00000052369.9"	"Tmem106c"	chr15	+	97865957	97865981	97865067	97865208	97866489	97866555
101558	"ENSMUSG00000049421.14"	"Zfp260"	chr7	+	29799000	29799147	29794609	29794636	29803654	29803703
101559	"ENSMUSG00000049421.14"	"Zfp260"	chr7	+	29799038	29799147	29794609	29794636	29803654	29803703
101560	"ENSMUSG00000036641.10"	"Ccdc148"	chr2	-	58758293	58758331	58719761	58719879	58796366	58796485
101561	"ENSMUSG00000025986.7"	"Slc39a10"	chr1	-	46857222	46857297	46851145	46851336	46858224	46858593
101562	"ENSMUSG00000025986.7"	"Slc39a10"	chr1	-	46880907	46881041	46874897	46875311	46892630	46893206
101563	"ENSMUSG00000025986.7"	"Slc39a10"	chr1	-	46880907	46881041	46874897	46875311	46931959	46932012
101564	"ENSMUSG00000042396.11"	"Rbm7"	chr9	-	48402139	48402238	48400008	48401288	48404706	48404794
101565	"ENSMUSG00000042396.11"	"Rbm7"	chr9	-	48402139	48402353	48400008	48401288	48404706	48404794
101566	"ENSMUSG00000042396.11"	"Rbm7"	chr9	-	48402143	48402238	48400008	48401288	48404706	48404794
101567	"ENSMUSG00000042396.11"	"Rbm7"	chr9	-	48402143	48402353	48400008	48401288	48404706	48404794
101568	"ENSMUSG00000042396.11"	"Rbm7"	chr9	-	48402147	48402353	48400000	48401288	48404706	48404794
101569	"ENSMUSG00000051977.17"	"Prdm9"	chr17	-	15777808	15777955	15777562	15777719	15779284	15779334
101570	"ENSMUSG00000014077.14"	"Chp1"	chr2	+	119397138	119397211	119391211	119391284	119402248	119402376
101571	"ENSMUSG00000014077.14"	"Chp1"	chr2	+	119415315	119415425	119415010	119415133	119415587	119417508
101572	"ENSMUSG00000053581.14"	"Zfand2a"	chr5	-	139462924	139463150	139460674	139460759	139464221	139464353
101573	"ENSMUSG00000034252.15"	"Senp6"	chr9	+	79994696	79994805	79974774	79974854	79997130	79997188
101574	"ENSMUSG00000034252.15"	"Senp6"	chr9	+	79994696	79994805	79974774	79974854	79999548	79999694
101575	"ENSMUSG00000034252.15"	"Senp6"	chr9	+	80006174	80006188	80000818	80000923	80010975	80011046
101576	"ENSMUSG00000034252.15"	"Senp6"	chr9	+	80018714	80018735	80010975	80011046	80023813	80024046
101577	"ENSMUSG00000029478.17"	"Ncor2"	chr5	-	125099934	125100210	125096882	125097110	125100564	125100710
101578	"ENSMUSG00000029478.17"	"Ncor2"	chr5	-	125100100	125100210	125099934	125099988	125100564	125100710
101579	"ENSMUSG00000029478.17"	"Ncor2"	chr5	-	125100153	125100210	125099934	125099988	125100564	125100710
101580	"ENSMUSG00000029478.17"	"Ncor2"	chr5	-	125105684	125105862	125103751	125103887	125105945	125106077
101581	"ENSMUSG00000029478.17"	"Ncor2"	chr5	-	125156483	125156561	125156071	125156170	125158193	125158248
101582	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101152535	101152549	101152149	101152232	101156188	101156307
101583	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101155260	101155274	101152149	101152232	101156188	101156307
101584	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101156188	101156307	101152149	101152232	101158535	101158720
101585	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101158535	101158720	101156188	101156307	101167963	101168850
101586	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101158538	101158720	101156188	101156307	101167963	101168850
101587	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101158709	101158720	101156188	101156307	101167963	101168850
101588	"ENSMUSG00000023034.8"	"Nr4a1"	chr15	+	101166927	101166984	101164726	101164852	101167963	101168005
101589	"ENSMUSG00000018326.10"	"Ywhab"	chr2	+	163839312	163839507	163837422	163837791	163853521	163853824
101590	"ENSMUSG00000018326.10"	"Ywhab"	chr2	+	163839440	163839507	163837422	163837791	163853521	163853824
101591	"ENSMUSG00000018326.10"	"Ywhab"	chr2	+	163854834	163855057	163853521	163853824	163855925	163856049
101592	"ENSMUSG00000021395.12"	"Spin1"	chr13	+	51275491	51275706	51254915	51255026	51277123	51277324
101593	"ENSMUSG00000021395.12"	"Spin1"	chr13	+	51275494	51275706	51254915	51255026	51277123	51277324
101594	"ENSMUSG00000021395.12"	"Spin1"	chr13	+	51281960	51282008	51254915	51255026	51293392	51293646
101595	"ENSMUSG00000021395.12"	"Spin1"	chr13	+	51281960	51282008	51277123	51277324	51293392	51293646
101596	"ENSMUSG00000021395.12"	"Spin1"	chr13	+	51294852	51294927	51293392	51293646	51298337	51298571
101597	"ENSMUSG00000021395.12"	"Spin1"	chr13	+	51298337	51298575	51277123	51277324	51302997	51306582
101598	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142555220	142555436	142553619	142553689	142560551	142560626
101599	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142560458	142560626	142555220	142555322	142565935	142566017
101600	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142565767	142565826	142560940	142561101	142565935	142566017
101601	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142565767	142566017	142560940	142561101	142594312	142594555
101602	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142565969	142566017	142560940	142561101	142594312	142594555
101603	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142565984	142566017	142560940	142561101	142594312	142594555
101604	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142567962	142568187	142565935	142566017	142594312	142594555
101605	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142567962	142568213	142565935	142566017	142594312	142594555
101606	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142567962	142568271	142565935	142566017	142594312	142594555
101607	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142567962	142568381	142565935	142566017	142594312	142594555
101608	"ENSMUSG00000039533.9"	"Mmd2"	chr5	-	142567962	142568441	142565935	142566017	142594312	142594555
101609	"ENSMUSG00000042807.16"	"Hecw2"	chr1	-	53949254	53949335	53943407	53943593	53952399	53952524
101610	"ENSMUSG00000042807.16"	"Hecw2"	chr1	-	54158134	54158197	54079359	54079686	54234134	54234327
101611	"ENSMUSG00000042807.16"	"Hecw2"	chr1	-	54220434	54220521	54079359	54079686	54234134	54234327
101612	"ENSMUSG00000027411.18"	"Vps16"	chr2	+	130280787	130280825	130280488	130280604	130280965	130280987
101613	"ENSMUSG00000027411.18"	"Vps16"	chr2	+	130280965	130280975	130280702	130280825	130281355	130281445
101614	"ENSMUSG00000027411.18"	"Vps16"	chr2	+	130282418	130282499	130281355	130281445	130282626	130282662
101615	"ENSMUSG00000027411.18"	"Vps16"	chr2	+	130285100	130285319	130284506	130284603	130285433	130285654
101616	"ENSMUSG00000027411.18"	"Vps16"	chr2	+	130285191	130285319	130284506	130284603	130285433	130285654
101617	"ENSMUSG00000027411.18"	"Vps16"	chr2	+	130285225	130285319	130284506	130284603	130285433	130285654
101618	"ENSMUSG00000040139.15"	"9430038I01Rik"	chr7	-	136978661	136978846	136977865	136978080	136989099	136989162
101619	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918565	42918902	42916693	42916829	42922566	42922693
101620	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918565	42919041	42916693	42916829	42922566	42922693
101621	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918640	42918902	42916693	42916829	42922566	42922693
101622	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918640	42919041	42916693	42916829	42922566	42922693
101623	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918721	42918902	42916693	42916829	42922566	42922693
101624	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918721	42919041	42916693	42916829	42922566	42922693
101625	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918889	42918902	42916693	42916829	42922566	42922693
101626	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918889	42918902	42917333	42917414	42922566	42922693
101627	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918889	42919041	42916693	42916829	42922566	42922693
101628	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918889	42919041	42917333	42917414	42922566	42922693
101629	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918889	42919279	42916693	42916829	42922566	42922693
101630	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42918889	42919279	42917333	42917414	42922566	42922693
101631	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42920105	42920230	42917333	42917414	42922566	42922693
101632	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922540	42922693	42917333	42917414	42933615	42933667
101633	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922540	42922693	42917333	42917414	42933778	42933997
101634	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922540	42922693	42917333	42917414	42937840	42937919
101635	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922559	42922693	42916693	42916829	42933615	42933667
101636	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922559	42922693	42916693	42916829	42933778	42933997
101637	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922559	42922693	42916693	42916829	42937840	42937919
101638	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922559	42922693	42917333	42917414	42933615	42933667
101639	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922559	42922693	42917333	42917414	42933778	42933997
101640	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922559	42922693	42917333	42917414	42937840	42937919
101641	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922566	42922693	42916680	42916829	42933851	42933997
101642	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922566	42922693	42917250	42917671	42933615	42933667
101643	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922577	42922693	42916693	42916829	42933615	42933667
101644	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922577	42922693	42916693	42916829	42933778	42933997
101645	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922577	42922693	42916693	42916829	42937840	42937919
101646	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922577	42922693	42917333	42917414	42933615	42933667
101647	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922577	42922693	42917333	42917414	42933778	42933997
101648	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922577	42922693	42917333	42917414	42937840	42937919
101649	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922580	42922693	42917333	42917414	42933615	42933667
101650	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922580	42922693	42917333	42917414	42933778	42933997
101651	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42922580	42922693	42917333	42917414	42937840	42937919
101652	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42923588	42923899	42922566	42922693	42933615	42933997
101653	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42933615	42933667	42922540	42922693	42933787	42933797
101654	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42939085	42939179	42938614	42938775	42939504	42944752
101655	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42939091	42939179	42938614	42938775	42939504	42944752
101656	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42939091	42939181	42938614	42938775	42939504	42939513
101657	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42939142	42939179	42938614	42938775	42939504	42944752
101658	"ENSMUSG00000036062.14"	"Phf24"	chr4	+	42939142	42939181	42938614	42938775	42939504	42939513
101659	"ENSMUSG00000022747.18"	"St3gal6"	chr16	-	58312449	58312515	58309294	58309344	58314042	58314224
101660	"ENSMUSG00000022747.18"	"St3gal6"	chr16	-	58314042	58314142	58305125	58305189	58327810	58328261
101661	"ENSMUSG00000049739.11"	"Zfp646"	chr7	+	127477074	127477279	127475967	127476295	127477741	127479360
101662	"ENSMUSG00000049739.11"	"Zfp646"	chr7	+	127477131	127477279	127475967	127476384	127477741	127479360
101663	"ENSMUSG00000049739.11"	"Zfp646"	chr7	+	127477172	127477279	127475967	127476384	127477741	127479360
101664	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43896661	43896843	43896158	43896232	43897333	43897483
101665	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43896661	43896843	43896210	43896247	43897333	43897483
101666	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43896674	43896843	43896177	43896232	43897333	43897483
101667	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43896674	43896843	43896210	43896247	43897333	43897483
101668	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43898325	43898473	43897675	43897719	43898965	43899023
101669	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43898877	43899023	43897675	43897719	43899444	43899479
101670	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43898877	43899027	43897675	43897719	43899444	43901739
101671	"ENSMUSG00000045411.17"	"2410002F23Rik"	chr7	+	43898965	43899027	43896210	43897719	43899444	43901739
101672	"ENSMUSG00000051065.10"	"Mb21d2"	chr16	-	28747014	28747123	28646490	28647761	28748204	28748425
101673	"ENSMUSG00000037503.13"	"Fam168b"	chr1	-	34857077	34857222	34852299	34856485	34858672	34858871
101674	"ENSMUSG00000037503.13"	"Fam168b"	chr1	-	34876687	34876745	34875813	34875894	34881908	34882146
101675	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33765293	33765571	33757699	33758224	33767775	33767830
101676	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33765293	33765571	33757699	33758224	33771946	33772178
101677	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33765293	33765776	33757699	33758224	33767775	33767830
101678	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33768892	33768993	33767803	33767830	33771946	33772178
101679	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33779827	33779857	33772158	33772178	33786196	33786966
101680	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33781049	33781141	33772158	33772178	33786196	33786966
101681	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33786192	33786314	33771946	33772178	33786680	33786979
101682	"ENSMUSG00000037339.18"	"Fam53a"	chr5	-	33786196	33786314	33771946	33772178	33786680	33786979
101683	"ENSMUSG00000001985.10"	"Grik3"	chr4	+	125393602	125393720	125384492	125384738	125517273	125517450
101684	"ENSMUSG00000001985.10"	"Grik3"	chr4	+	125485010	125485149	125384492	125384738	125517273	125517450
101685	"ENSMUSG00000001985.10"	"Grik3"	chr4	+	125517869	125517975	125517273	125517450	125526060	125526318
101686	"ENSMUSG00000086939.3"	"Gm13530"	chr2	+	33393458	33393749	33379746	33379997	33419858	33419903
101687	"ENSMUSG00000086939.3"	"Gm13530"	chr2	+	33393464	33393749	33379760	33379997	33419858	33419903
101688	"ENSMUSG00000038782.8"	"1700028J19Rik"	chr7	-	43881779	43881886	43880749	43880896	43896006	43896119
101689	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360677	75360709	75359780	75359823	75361299	75361389
101690	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360677	75360709	75360199	75360307	75361299	75361389
101691	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360677	75360875	75359780	75359823	75361299	75361389
101692	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360677	75360875	75360199	75360307	75361299	75361389
101693	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360682	75360709	75359780	75359823	75361299	75361389
101694	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360682	75360875	75359780	75359823	75361299	75361389
101695	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75360825	75360875	75360682	75360712	75361299	75361389
101696	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75403687	75403859	75403407	75403524	75403957	75404080
101697	"ENSMUSG00000026207.17"	"Speg"	chr1	+	75407282	75407590	75407082	75407158	75407902	75408948
101698	"ENSMUSG00000009681.11"	"Bcr"	chr10	+	74980279	74980322	74978913	74978966	74981153	74981294
101699	"ENSMUSG00000009681.11"	"Bcr"	chr10	+	75009512	75009999	75003938	75004070	75011108	75011168
101700	"ENSMUSG00000033021.17"	"Gmppa"	chr1	+	75412758	75412960	75412611	75412655	75413421	75413482
101701	"ENSMUSG00000033021.17"	"Gmppa"	chr1	+	75412789	75412956	75412586	75412655	75413381	75413482
101702	"ENSMUSG00000033021.17"	"Gmppa"	chr1	+	75412789	75412960	75412586	75412655	75413421	75413482
101703	"ENSMUSG00000033021.17"	"Gmppa"	chr1	+	75413381	75413482	75412625	75412655	75413580	75413678
101704	"ENSMUSG00000033021.17"	"Gmppa"	chr1	+	75413381	75413482	75412789	75412956	75413580	75413678
101705	"ENSMUSG00000033021.17"	"Gmppa"	chr1	+	75417803	75417818	75417131	75417186	75418118	75418253
101706	"ENSMUSG00000021240.7"	"Abcd4"	chr12	-	84650067	84650273	84649306	84649933	84650722	84650799
101707	"ENSMUSG00000021240.7"	"Abcd4"	chr12	-	84662531	84662558	84662099	84662218	84664056	84664144
101708	"ENSMUSG00000007867.10"	"Ift43"	chr12	+	86132516	86132613	86131867	86131960	86158384	86158449
101709	"ENSMUSG00000008658.18"	"Rbfox1"	chr16	+	5267857	5267896	5124664	5125008	5581742	5581775
101710	"ENSMUSG00000008658.18"	"Rbfox1"	chr16	+	5581742	5581775	5267857	5267896	5991468	5991531
101711	"ENSMUSG00000008658.18"	"Rbfox1"	chr16	+	5703983	5704117	5703450	5703728	5812060	5812148
101712	"ENSMUSG00000008658.18"	"Rbfox1"	chr16	+	5771282	5771350	5703450	5703728	5991468	5991531
101713	"ENSMUSG00000008658.18"	"Rbfox1"	chr16	+	5812060	5812148	5703450	5703728	5991468	5991531
