ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
28162	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792640	129793048	129792640	129792827	129793790	129793930
28163	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792640	129793052	129792640	129792827	129793790	129793930
28164	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792922	129792747	129792858	129793790	129793930
28165	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792976	129792747	129792858	129793790	129793930
28166	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793005	129792747	129792858	129793790	129793930
28167	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792922	129792747	129792892	129793790	129793930
28168	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792976	129792747	129792892	129793790	129793930
28169	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793005	129792747	129792892	129793790	129793930
28170	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792922	129792747	129792897	129793790	129793930
28171	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792976	129792747	129792897	129793790	129793930
28172	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793005	129792747	129792897	129793790	129793930
28173	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792973	129792747	129792922	129793790	129793930
28174	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793009	129792747	129792922	129793790	129793930
28175	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793025	129792747	129792922	129793790	129793930
28176	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793048	129792747	129792922	129793790	129793930
28177	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793052	129792747	129792922	129793790	129793930
28178	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129792976	129792747	129792973	129793790	129793930
28179	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793005	129792747	129792973	129793790	129793930
28180	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793009	129792747	129792976	129793790	129793930
28181	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793025	129792747	129792976	129793790	129793930
28182	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793048	129792747	129792976	129793790	129793930
28183	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793052	129792747	129792976	129793790	129793930
28184	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793009	129792747	129793005	129793790	129793930
28185	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793025	129792747	129793005	129793790	129793930
28186	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793048	129792747	129793005	129793790	129793930
28187	"ENSMUSG00000034211.15"	"Mrps17"	chr5	+	129792747	129793052	129792747	129793005	129793790	129793930
28188	"ENSMUSG00000047085.15"	"Lrrc4b"	chr7	+	44091908	44092136	44091908	44091955	44094298	44094636
28189	"ENSMUSG00000047085.15"	"Lrrc4b"	chr7	+	44094298	44094797	44094298	44094636	44110432	44112775
28190	"ENSMUSG00000017697.4"	"Ada"	chr2	-	163580082	163580144	163580086	163580144	163577268	163577391
28191	"ENSMUSG00000021514.19"	"Zfp369"	chr13	+	65426627	65426932	65426627	65426801	65427074	65427154
28192	"ENSMUSG00000021514.19"	"Zfp369"	chr13	+	65426716	65426932	65426716	65426912	65427074	65427154
28193	"ENSMUSG00000021514.19"	"Zfp369"	chr13	+	65426627	65426932	65426627	65426801	65428075	65428202
28194	"ENSMUSG00000021514.19"	"Zfp369"	chr13	+	65426716	65426932	65426716	65426912	65428075	65428202
28195	"ENSMUSG00000021514.19"	"Zfp369"	chr13	+	65443413	65443540	65443413	65443536	65443876	65445609
28196	"ENSMUSG00000032595.11"	"Cdhr4"	chr9	+	107874079	107874219	107874079	107874190	107874451	107874602
28197	"ENSMUSG00000033214.11"	"Slitrk5"	chr14	+	111912528	111913155	111912528	111912966	111916369	111920573
28198	"ENSMUSG00000034297.15"	"Med13"	chr11	-	86246099	86246334	86246144	86246334	86236685	86236854
28199	"ENSMUSG00000037722.9"	"Gnpnat1"	chr14	-	45618389	45618455	45618393	45618455	45615766	45615943
28200	"ENSMUSG00000073422.12"	"Hsd17b8"	chr17	-	34245636	34245877	34245824	34245877	34245006	34245199
28201	"ENSMUSG00000073422.12"	"Hsd17b8"	chr17	-	34245636	34245877	34245824	34245877	34245006	34245444
28202	"ENSMUSG00000073422.12"	"Hsd17b8"	chr17	-	34245636	34245877	34245679	34245877	34245381	34245444
28203	"ENSMUSG00000073422.12"	"Hsd17b8"	chr17	-	34245679	34245877	34245824	34245877	34245381	34245444
28204	"ENSMUSG00000073422.12"	"Hsd17b8"	chr17	-	34246596	34246814	34246600	34246814	34246379	34246496
28205	"ENSMUSG00000073422.12"	"Hsd17b8"	chr17	-	34246600	34247016	34246975	34247016	34246379	34246496
28206	"ENSMUSG00000099041.2"	"Gm28035"	chr2	+	30159700	30159863	30159700	30159859	30170182	30170299
28207	"ENSMUSG00000040548.17"	"Tex2"	chr11	-	106410354	106410840	106410707	106410840	106404412	106404532
28208	"ENSMUSG00000040548.17"	"Tex2"	chr11	-	106410354	106410840	106410759	106410840	106404412	106404532
28209	"ENSMUSG00000040548.17"	"Tex2"	chr11	-	106410707	106410840	106410759	106410840	106404412	106404532
28210	"ENSMUSG00000040548.17"	"Tex2"	chr11	-	106410707	106410840	106410759	106410840	106404412	106404538
28211	"ENSMUSG00000034912.19"	"Mdga2"	chr12	-	66552874	66553038	66552879	66553038	66533484	66533615
28212	"ENSMUSG00000052794.14"	"1700030K09Rik"	chr8	+	73197723	73198074	73197723	73197833	73198593	73199314
28213	"ENSMUSG00000052794.14"	"1700030K09Rik"	chr8	+	73212446	73212622	73212446	73212613	73213872	73214845
28214	"ENSMUSG00000125606.1"	"ENSMUSG00000125606"	chr9	+	123151687	123151812	123151687	123151758	123153341	123153469
28215	"ENSMUSG00000024617.17"	"Camk2a"	chr18	+	61085205	61085271	61085205	61085268	61085356	61085429
28216	"ENSMUSG00000024617.17"	"Camk2a"	chr18	+	61090104	61090259	61090104	61090258	61090371	61090466
28217	"ENSMUSG00000024617.17"	"Camk2a"	chr18	+	61090104	61090466	61090104	61090463	61091212	61091335
28218	"ENSMUSG00000024617.17"	"Camk2a"	chr18	+	61091644	61091728	61091644	61091727	61093074	61093117
28219	"ENSMUSG00000024617.17"	"Camk2a"	chr18	+	61113131	61113367	61113131	61113226	61117397	61117626
28220	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129879769	129880256	129879769	129880007	129885846	129886672
28221	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129885846	129886672	129885846	129886089	129898817	129898901
28222	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129898817	129898901	129898817	129898863	129900544	129900709
28223	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129898817	129899250	129898817	129898863	129900544	129900709
28224	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129898817	129899250	129898817	129898901	129900544	129900709
28225	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129899182	129899347	129899182	129899250	129900544	129900709
28226	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129901864	129902226	129901864	129902218	129903003	129903198
28227	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129902115	129902222	129902115	129902218	129903003	129903198
28228	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129902115	129902226	129902115	129902222	129903003	129903198
28229	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129903850	129904328	129903850	129904187	129905105	129905211
28230	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129906017	129906373	129906017	129906369	129907285	129907436
28231	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129906017	129906373	129906017	129906369	129907614	129907684
28232	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129907285	129907538	129907285	129907436	129907614	129907684
28233	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129907285	129907702	129907285	129907671	129908115	129908182
28234	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129907355	129907684	129907355	129907671	129908115	129908182
28235	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129907355	129907702	129907355	129907684	129908115	129908182
28236	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129910854	129911026	129910854	129910954	129911321	129911417
28237	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129910854	129911134	129910854	129910954	129911321	129911417
28238	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129910854	129911134	129910854	129911026	129911321	129911417
28239	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129911327	129911747	129911327	129911417	129912453	129913073
28240	"ENSMUSG00000028782.15"	"Adgrb2"	chr4	+	129914963	129915454	129914963	129915047	129915942	129916426
28241	"ENSMUSG00000029206.14"	"Nsun7"	chr5	+	66417239	66417664	66417239	66417492	66418183	66418587
28242	"ENSMUSG00000048495.17"	"Tyw5"	chr1	-	57432729	57432850	57432743	57432850	57432508	57432646
28243	"ENSMUSG00000048495.17"	"Tyw5"	chr1	-	57432729	57432850	57432828	57432850	57432508	57432646
28244	"ENSMUSG00000038902.16"	"Pogz"	chr3	+	94771038	94771366	94771038	94771348	94771795	94771978
28245	"ENSMUSG00000038902.16"	"Pogz"	chr3	+	94771324	94771689	94771324	94771348	94771795	94771978
28246	"ENSMUSG00000038902.16"	"Pogz"	chr3	+	94771324	94771689	94771324	94771366	94771795	94771978
28247	"ENSMUSG00000005779.13"	"Psmb4"	chr3	-	94792208	94792344	94792241	94792344	94791981	94792070
28248	"ENSMUSG00000005779.13"	"Psmb4"	chr3	-	94792227	94792344	94792241	94792344	94791981	94792070
28249	"ENSMUSG00000005779.13"	"Psmb4"	chr3	-	94793673	94793958	94793751	94793958	94793385	94793532
28250	"ENSMUSG00000005779.13"	"Psmb4"	chr3	-	94793673	94793958	94793753	94793958	94793385	94793532
28251	"ENSMUSG00000005779.13"	"Psmb4"	chr3	-	94793751	94793958	94793753	94793958	94793385	94793532
28252	"ENSMUSG00000038861.15"	"Pi4kb"	chr3	+	94901471	94901699	94901471	94901569	94903145	94903255
28253	"ENSMUSG00000038861.15"	"Pi4kb"	chr3	+	94903890	94904048	94903890	94903995	94904162	94904286
28254	"ENSMUSG00000038861.15"	"Pi4kb"	chr3	+	94903890	94904058	94903890	94903995	94904162	94904286
28255	"ENSMUSG00000038861.15"	"Pi4kb"	chr3	+	94903890	94904058	94903890	94904048	94904162	94904286
28256	"ENSMUSG00000038861.15"	"Pi4kb"	chr3	+	94911622	94912067	94911622	94912065	94913069	94914154
28257	"ENSMUSG00000019338.14"	"Zfp687"	chr3	-	94916653	94916830	94916658	94916830	94916386	94916549
28258	"ENSMUSG00000005625.16"	"Psmd4"	chr3	-	94940792	94941104	94940943	94941104	94940004	94940295
28259	"ENSMUSG00000005625.16"	"Psmd4"	chr3	-	94943887	94944001	94943977	94944001	94943133	94943235
28260	"ENSMUSG00000032411.16"	"Tfdp2"	chr9	+	96177017	96177455	96177017	96177180	96179679	96179823
28261	"ENSMUSG00000057637.14"	"Prdm2"	chr4	-	142888572	142888752	142888625	142888752	142868693	142868804
28262	"ENSMUSG00000026240.13"	"Cops7b"	chr1	+	86526724	86526927	86526724	86526924	86528804	86528910
28263	"ENSMUSG00000144185.1"	"ENSMUSG00000144185"	chr3	-	89337171	89337492	89337323	89337492	89332962	89333446
28264	"ENSMUSG00000144253.1"	"ENSMUSG00000144253"	chr4	+	129714370	129714541	129714370	129714394	129732770	129732866
28265	"ENSMUSG00000144253.1"	"ENSMUSG00000144253"	chr4	+	129714370	129714592	129714370	129714394	129732770	129732866
28266	"ENSMUSG00000144253.1"	"ENSMUSG00000144253"	chr4	+	129714370	129714592	129714370	129714541	129732770	129732866
28267	"ENSMUSG00000144253.1"	"ENSMUSG00000144253"	chr4	+	129727372	129727532	129727372	129727506	129732770	129732866
28268	"ENSMUSG00000025132.14"	"Arhgdia"	chr11	-	120470341	120470405	120470343	120470405	120468934	120470256
28269	"ENSMUSG00000025132.14"	"Arhgdia"	chr11	-	120470488	120470570	120470493	120470570	120470341	120470405
28270	"ENSMUSG00000025132.14"	"Arhgdia"	chr11	-	120471007	120471219	120471203	120471219	120470792	120470876
28271	"ENSMUSG00000025132.14"	"Arhgdia"	chr11	-	120471815	120471935	120471891	120471935	120471007	120471219
28272	"ENSMUSG00000003382.19"	"Etv3"	chr3	+	87432924	87433285	87432924	87432966	87434564	87438341
28273	"ENSMUSG00000003382.19"	"Etv3"	chr3	+	87434564	87434623	87434564	87434622	87435176	87435414
28274	"ENSMUSG00000003382.19"	"Etv3"	chr3	+	87436530	87436657	87436530	87436646	87442817	87447463
28275	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95231940	95232152	95232002	95232152	95231615	95231704
28276	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95231940	95232152	95232029	95232152	95231615	95231704
28277	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95231940	95232152	95232089	95232152	95231615	95231704
28278	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95232002	95232152	95232029	95232152	95231615	95231704
28279	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95232002	95232152	95232089	95232152	95231615	95231704
28280	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95232029	95232152	95232089	95232152	95231615	95231704
28281	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95253925	95254127	95253981	95254127	95252836	95252910
28282	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95264077	95264400	95264359	95264400	95263244	95263513
28283	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95264077	95264466	95264375	95264466	95263244	95263513
28284	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95264077	95264511	95264337	95264511	95263244	95263513
28285	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95264337	95264511	95264359	95264511	95263244	95263513
28286	"ENSMUSG00000015697.15"	"Setdb1"	chr3	-	95264359	95264466	95264375	95264466	95263244	95263513
28287	"ENSMUSG00000059173.21"	"Pde1a"	chr2	-	79669228	79669345	79669271	79669345	79666898	79667268
28288	"ENSMUSG00000059173.21"	"Pde1a"	chr2	-	79689683	79689740	79689713	79689740	79689368	79689576
28289	"ENSMUSG00000059173.21"	"Pde1a"	chr2	-	79958874	79959188	79959073	79959188	79758018	79758132
28290	"ENSMUSG00000059173.21"	"Pde1a"	chr2	-	79958874	79959188	79959077	79959188	79758018	79758132
28291	"ENSMUSG00000059173.21"	"Pde1a"	chr2	-	79959073	79959188	79959077	79959188	79758018	79758132
28292	"ENSMUSG00000059173.21"	"Pde1a"	chr2	-	79959424	79959802	79959470	79959802	79959077	79959188
28293	"ENSMUSG00000015522.20"	"Arnt"	chr3	+	95341698	95342131	95341698	95341872	95355682	95355794
28294	"ENSMUSG00000015522.20"	"Arnt"	chr3	+	95358968	95359344	95358968	95359045	95359895	95359940
28295	"ENSMUSG00000015522.20"	"Arnt"	chr3	+	95374083	95374328	95374083	95374148	95377487	95377701
28296	"ENSMUSG00000015522.20"	"Arnt"	chr3	+	95383390	95383495	95383390	95383493	95387505	95387571
28297	"ENSMUSG00000015522.20"	"Arnt"	chr3	+	95391082	95391163	95391082	95391159	95392169	95392304
28298	"ENSMUSG00000015522.20"	"Arnt"	chr3	+	95401757	95401932	95401757	95401924	95402614	95404551
28299	"ENSMUSG00000032212.11"	"Sltm"	chr9	+	70480738	70481207	70480738	70480945	70481857	70481907
28300	"ENSMUSG00000107439.3"	"Gm45060"	chr6	+	58942391	58942606	58942391	58942553	58948648	58950904
28301	"ENSMUSG00000032582.15"	"Rbm6"	chr9	-	107660688	107660984	107660888	107660984	107659808	107660063
28302	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164815606	164815701	164815606	164815670	164816367	164816499
28303	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164816826	164816973	164816826	164816971	164817803	164817858
28304	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164816826	164817218	164816826	164816971	164817803	164817858
28305	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164816826	164817218	164816826	164816973	164817803	164817858
28306	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164821198	164821440	164821198	164821335	164822074	164822286
28307	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164822074	164822286	164822074	164822285	164824731	164824902
28308	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164825417	164825481	164825417	164825480	164828524	164828699
28309	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164825417	164825758	164825417	164825480	164828524	164828699
28310	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164825417	164825758	164825417	164825481	164828524	164828699
28311	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164829030	164829160	164829030	164829149	164829453	164829552
28312	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164830449	164830573	164830449	164830569	164830921	164831026
28313	"ENSMUSG00000017740.18"	"Slc12a5"	chr2	+	164838241	164838666	164838241	164838438	164838783	164838798
28314	"ENSMUSG00000023737.16"	"1700082M22Rik"	chr8	+	105368398	105369465	105368398	105368454	105383912	105384571
28315	"ENSMUSG00000029404.16"	"Arl6ip4"	chr5	+	124254977	124255453	124254977	124255422	124255892	124255966
28316	"ENSMUSG00000029404.16"	"Arl6ip4"	chr5	+	124255038	124255451	124255038	124255422	124255892	124255966
28317	"ENSMUSG00000029404.16"	"Arl6ip4"	chr5	+	124255038	124255453	124255038	124255451	124255892	124255966
28318	"ENSMUSG00000067430.8"	"Zfp763"	chr17	-	33240546	33240806	33240679	33240806	33238732	33238943
28319	"ENSMUSG00000029536.9"	"Gatc"	chr5	-	115478900	115479237	115478914	115479237	115473525	115473629
28320	"ENSMUSG00000015747.6"	"Vps45"	chr3	-	95955613	95955699	95955619	95955699	95954558	95954627
28321	"ENSMUSG00000020290.16"	"Xpo1"	chr11	+	23206691	23206854	23206691	23206717	23211834	23211966
28322	"ENSMUSG00000020290.16"	"Xpo1"	chr11	+	23218622	23218912	23218622	23218690	23221132	23221205
28323	"ENSMUSG00000035456.10"	"Prdm8"	chr5	+	98318219	98318506	98318219	98318422	98328838	98328971
28324	"ENSMUSG00000035456.10"	"Prdm8"	chr5	+	98331147	98331559	98331147	98331368	98332319	98332548
28325	"ENSMUSG00000110105.2"	"Gm45844"	chr7	-	7281092	7281231	7281115	7281231	7272293	7272332
28326	"ENSMUSG00000110105.2"	"Gm45844"	chr7	-	7281095	7281209	7281115	7281209	7272293	7272332
28327	"ENSMUSG00000015947.11"	"Fcgr1"	chr3	-	96194299	96194548	96194350	96194548	96193149	96193409
28328	"ENSMUSG00000068962.8"	"Zfp114"	chr7	+	23874484	23874966	23874484	23874574	23875533	23875591
28329	"ENSMUSG00000006169.21"	"Clint1"	chr11	+	45781448	45781626	45781448	45781620	45784697	45784944
28330	"ENSMUSG00000006169.21"	"Clint1"	chr11	+	45798666	45798871	45798666	45798814	45799767	45801452
28331	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138448529	138448661	138448529	138448616	138574106	138574157
28332	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138448529	138448998	138448529	138448616	138574106	138574157
28333	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138448529	138448998	138448529	138448661	138574106	138574157
28334	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138483966	138484160	138483966	138484139	138574106	138574157
28335	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138574106	138574157	138574106	138574156	138596495	138596642
28336	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138574106	138574185	138574106	138574156	138596495	138596642
28337	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138574106	138574185	138574106	138574157	138596495	138596642
28338	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138586596	138586973	138586596	138586667	138596495	138596642
28339	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138602282	138602681	138602282	138602675	138603873	138603921
28340	"ENSMUSG00000028152.11"	"Tspan5"	chr3	+	138603877	138604144	138603877	138603921	138608139	138608255
28341	"ENSMUSG00000038393.15"	"Txnip"	chr3	+	96466904	96467169	96466904	96467161	96467253	96467410
28342	"ENSMUSG00000037606.19"	"Osbpl5"	chr7	-	143254893	143255027	143254928	143255027	143254450	143254547
28343	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96542789	96543055	96542789	96542816	96543989	96544105
28344	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96542789	96543059	96542789	96542816	96543989	96544105
28345	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96542789	96543240	96542789	96542816	96543989	96544105
28346	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96542789	96543059	96542789	96543055	96543989	96544105
28347	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96542789	96543240	96542789	96543055	96543989	96544105
28348	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96542789	96543240	96542789	96543059	96543989	96544105
28349	"ENSMUSG00000106447.2"	"Gm42957"	chr3	+	96550890	96551331	96550890	96551123	96554395	96554507
28350	"ENSMUSG00000022974.13"	"Paxbp1"	chr16	-	90822034	90822179	90822056	90822179	90820225	90820347
28351	"ENSMUSG00000022974.13"	"Paxbp1"	chr16	-	90831687	90831905	90831838	90831905	90830985	90831175
28352	"ENSMUSG00000090210.8"	"Itga10"	chr3	+	96564753	96565083	96564753	96565042	96565274	96565355
28353	"ENSMUSG00000090210.8"	"Itga10"	chr3	+	96565274	96565417	96565274	96565355	96565488	96565602
28354	"ENSMUSG00000033065.15"	"Pfkm"	chr15	+	97992750	97993100	97992750	97993091	98010034	98010127
28355	"ENSMUSG00000033065.15"	"Pfkm"	chr15	+	98006346	98006536	98006346	98006492	98010034	98010127
28356	"ENSMUSG00000033065.15"	"Pfkm"	chr15	+	98006346	98006541	98006346	98006492	98010034	98010127
